ID,SalePrice
2735,135318.97758878575
2736,138730.38147086304
2737,118963.00683215579
2738,127171.97759968354
2739,151049.23833931878
2740,134590.46610253188
2741,145046.85042663338
2742,157312.7794839197
2743,154843.08001871823
2744,162970.5827501402
2745,142586.07070055784
2746,139740.44999965912
2747,141140.79681466275
2748,123974.63090892747
2749,127056.20890078825
2750,118649.84903168766
2751,131240.12161442408
2752,172669.02960505732
2753,145850.50934171712
2754,239407.01142464392
2755,141577.3708749722
2756,99287.07338344744
2757,65500.85505313431
2758,96711.2223746853
2759,160658.50589373813
2760,127697.10113950126
2761,140267.64336846484
2762,138421.22854728118
2763,181575.4782788457
2764,127496.7459886091
2765,275059.33903242095
2766,110053.17311049649
2767,89169.38611863933
2768,109774.54404973896
2769,132407.78914985288
2770,133684.0806462072
2771,107686.86433576449
2772,108580.43396833914
2773,176335.89526195356
2774,144104.78808670567
2775,112249.26667277578
2776,139866.37590848387
2777,155565.06607432044
2778,101771.64058812983
2779,121903.62170569248
2780,87914.7249630181
2781,99204.19125619941
2782,102963.7006140221
2783,91602.35883244054
2784,131466.18319794282
2785,143012.81187422064
2786,75812.76717768589
2787,125521.25396570613
2788,84197.79568434037
2789,175434.43168222424
2790,85965.27001419169
2791,113111.6390321106
2792,50635.215596462134
2793,118942.18857384291
2794,109493.57796529376
2795,116301.95582641367
2796,100046.58998839959
2797,268713.79139433254
2798,92413.3034156198
2799,92880.2590720552
2800,69794.6845173245
2801,106865.85189994835
2802,124006.6374572704
2803,190674.42310115395
2804,113768.30559555357
2805,93159.5440526678
2806,91080.44491381384
2807,208156.03451961256
2808,148776.5502879265
2809,128306.35190590959
2810,124599.47590825788
2811,161332.26834169822
2812,173519.95258001756
2813,156350.23834932293
2814,159733.0486315429
2815,98599.30495121771
2816,200915.7464965451
2817,157723.15174252962
2818,135063.13439919823
2819,178828.0508296077
2820,137011.13874438914
2821,107116.84000677249
2822,158605.7893872442
2823,385759.4243092009
2824,170220.78190619382
2825,134643.37268874413
2826,133192.7189976379
2827,135951.71442976853
2828,215066.53080899655
2829,199725.54414599147
2830,227336.5632644458
2831,170871.927422192
2832,239186.59911188067
2833,293832.6781119721
2834,220293.78012836585
2835,221194.25205267407
2836,189268.76353107215
2837,145295.55033761298
2838,153225.68788873937
2839,177974.8547308869
2840,207465.09205334543
2841,195641.29989291637
2842,224709.77866418753
2843,151110.2729360208
2844,163366.3309494202
2845,128053.0016652144
2846,202551.19769910572
2847,224110.02635992068
2848,208697.8566497861
2849,193118.70634300238
2850,269469.4712950877
2851,207084.68744250594
2852,232703.207937506
2853,234644.46040844053
2854,137525.03828838625
2855,198910.8004078222
2856,194523.76343688834
2857,186568.35803363845
2858,198744.35270137482
2859,101295.90169973932
2860,144912.77260394834
2861,119988.2290730528
2862,182841.01740698
2863,128208.78606806394
2864,249805.7139220149
2865,140617.98173736254
2866,138394.83239317645
2867,122903.45288394048
2868,95477.41085393677
2869,98792.09668584185
2870,111320.51869172222
2871,87332.94527302822
2872,65359.15876627431
2873,98447.91153363968
2874,140189.06808517253
2875,125941.05278537913
2876,165900.5900877152
2877,150174.30734736656
2878,170716.8600511622
2879,130836.3217151342
2880,107263.2008657465
2881,140049.30748749385
2882,177082.56924595445
2883,200030.3929722882
2884,179798.4043245787
2885,174768.7634634075
2886,236336.7193980428
2887,95590.56565499915
2888,138371.90514313977
2889,65494.27790933303
2890,89582.31903541445
2891,135938.11049964352
2892,38092.54092136654
2893,56384.5273881822
2894,48385.0784928601
2895,337611.5951044738
2896,285218.3026736083
2897,205969.1444690631
2898,129968.11778388292
2899,198695.1593813504
2900,158604.21111629644
2901,210692.57515914808
2902,155404.39216997215
2903,321892.317972556
2904,342336.6317049061
2905,73942.26007273937
2906,183318.01241597172
2907,106756.71696096852
2908,132400.0984897183
2909,132830.2084286642
2910,74733.78449369232
2911,83458.06767278136
2912,145935.83257801682
2913,88259.36406485409
2914,75727.47246072255
2915,80937.93129625572
2916,91525.27201625807
2917,169932.45552766713
2918,118323.72959804937
2919,218202.1592024513
